Phonetics															
००४१	४९४	मध्यमनोरमा (सुप्तिङन्तव्याख्यान)	--	राम: शर्मा	पेपर	DN	९.७"x४.३"	७.६"x२.५'	९	३३	६८+१०७= १७५	--	उत्तमस्तरीय:	--	The Ms. Has two parts with separate pagination 1-68,1-107, F.76 is numbered twice. Section on sup & tiri from Madhyamanorama of Ramsarama on the Madhyasiddhantakaumudi of Varadaraja.
००४२	४८५	मध्यसिद्धांतकौमुदी (उतरार्धकृत्प्रक्रिया)	वरदराज:	--	पेपर	DN	८.३"x३.८"	६"x२.५'	१३	३०	१९	सिताराम:	उत्तमस्तरीय:	शक १६९३	--
००४३	७६७	मध्यसिद्धान्तकौमुदी (स्वरप्रक्रिया)	वरदराज:	--	पेपर	DN	८.२"x४"	६.५"x२.६'	१२	३२	४०	राम: जडिय:	उत्तमस्तरीय:	वि.सं. १६९४	F-1-6,26-35 missing begins abruptly
००४४	१३५८	मध्यसिद्धान्तकौमुदी 	वरदराज:	--	पेपर	DN	८.३"x४"	६.३"x२'	९	२८	९	--	मध्यमस्तरीय:	--	F-4-18 missing ends abruptly
००४५	१४९२	मध्यसिद्धान्तकौमुदी 	वरदराज:	--	पेपर	DN	८.३"x४.२"	६"x२.२'	९	२८	१८	--	उत्तमस्तरीय:	--	F.1-3, 5, 15, missing begins and ends abruptly
००४६	३१४	महाभाष्य (१.१.१) प्रदीपसहित	पतंजलिः	कैयट:	पेपर	DN	१२"x८.२'	१0"x६.२'	२४	४३	१०	--	मध्यमस्तरीय:	--	Commentary ends abruptly
००४७	८०	महाभाष्य (१.१) प्रदीपसहित	पतंजलिः	कैयट:	पेपर	DN	१२"x५.७'	१0.६"x४'	अ.१८, ब.१६	५५	११+१३०= १४१	--	उत्तमस्तरीय:	--	Text, F.1-11, Commentary F.1-30 seperately paginated.
००४८	६५१	पदरत्न चतुर्ज्ञानसहित	--	--	पेपर	DN	१०.८"x४.२"	८" x २.३"	९	४०	२२	--	उत्तमस्तरीय:	शक १७२०	Padaratna in 64 कारिका: gives cryptic rules & examples about vedic पाठा:, accent etc. चतुर्ज्ञान exponuds the same.
००४९	७३१	पदवाक्यरत्नाकर	गोकुलनाथ: शर्मा	--	पेपर	DN	११.८" x ४"	९.५" x २.४"	९	४२	१४६	घनश्याम: जडिय:  s/o  बालकृष्ण:	उत्तमस्तरीय:	शक १७१५	--
००५०	४९५	परिभाषार्थमञ्जरी	--	भीम: s/o माधवाचार्य:	पेपर	DN	१०.२" x ४.८"	८.६"x ३.६"	१३	३७	३६	--	मध्यमस्तरीय:	--	Last two foll. Torn, text damaged, numbering lost; Ends abruptly. परिभाषार्थमञ्जरी is a com. On  परिभाषेन्दुशेखर of  नागोजी: भट्ट:. It also called  भीमः after the name of the author.
००५१	४४८	परिभाषासूत्र	--	--	पेपर	DN	६" x ४"	४.४"x ३"	११	२२	५	--	उत्तमस्तरीय:	--	Collection of various परिभाषा. Edges torn.
००५२	३१६	परिभाषेन्दुशेखर 	नागोजी भट्ट:	हरि: दीक्षित:	पेपर	DN	१२.२" x ४"	१०" x २.७"	९	४३	५९	--	उत्तमस्तरीय:	वि.सं. १८९८	Marginal notes on some foll.
००५३	३१७	प्रौढमनोरमाटीका लघुशब्दरत्न	--	--	पेपर	DN	१२" x ४"	९" x २.४"	८	४०	४४	--	उत्तमस्तरीय:	--	upto Acsandhi
००५४	८१६	पुनर्वृत्तिविवेचना	आशाधरः	--	पेपर	DN	९.७" x ४.५"	८" x ३"	११	३५	६	--	मध्यमस्तरीय:	--	Ends abruptly; text damaged on all foll. On the left.
००५५	७८०	रूपावली	--	--	पेपर	DN	९" x  ४.९"	८" x ४"	१५	३४	६	--	सामान्यस्तरीय:	--	Last three foll. Moth-eaten & text damaged.
००५६	१४५२	शब्दानुशासन (१-५)	हेमचन्द्रः	--	पेपर	DN	९.४" x ४.१"	७.८" x २.८"	१०	५०	१८	--	मध्यमस्तरीय:	--	F.2 missing; foll 10,11,14 torn & text slightly damaged.
००५७	८६१	सभ्याभरण	विश्वनाथ:	--	पेपर	DN	१०.३" x  ५.२"	८.५" x ४.२"	२०	४६	३	--	उत्तमस्तरीय:	--	Ends abruptly.
००५८	८१३	समासचक्र	--	--	पेपर	DN	८.१" x  ३.९"	६.३" x २.६" 	१०	४०	३	s/o जिवण: भट्ट:	उत्तमस्तरीय:	--	--
००५९	६४० क	समासचक्र	--	--	पेपर	DN	८.३" x ४"	७" x ३"	९	३४	५	--	उत्तमस्तरीय:	--	--
००६०	१४६६	समासचक्र	--	--	पेपर	DN	९.२" x ४.१"	७.८" x २.२"	७	३३	३	--	सामान्यस्तरीय:	--	foll torn; text damaged. Ends abruptly.
००६१	३१५	समासवाद	भट्टाचार्य: सार्वभौम: रामचन्द्रः	--	पेपर	DN	१२.५" x ४.९" 	९.७" x ३.२"	९	५२	९	--	उत्तमस्तरीय:	--	Edges torn.
००६२	६५८	व्याकरण ग्रन्थ	--	--	पेपर	DN	८.५"  x ४"	६.८" x  २.७"	११	३६	४२+३७+१४+४३+१५+५+३६+५४+४८+३०+९+३७+२+८७=४७०	--	मध्यमस्तरीय:	--	lb warks on grammar; seprate pagination;different hand writing at different places.
००६३	६०४	सारस्वती प्रक्रिया (तिबादिवृत्ति)	अनुभूतिस्वरूपाचार्यः	--	पेपर	DN	१०.२" x ४.६"	८.५"  x ३.६"	१०	३४	५८	--	उत्तमस्तरीय:	--	The word महिदासभटी found on F. 1a; Edges torn.
००६४	११५१	शतृशानजादेशविचार	आशाधरः s/oरामजी भट्ट	--	पेपर	DN	९.५" x  ४.५"	७.५" x  २.८"	१०	३२	८	--	उत्तमस्तरीय:	--	Edges Torn
००६५	३१८	सिद्धान्तकौमुदी पूर्वार्ध	भट्टोजी दीक्षित:	--	पेपर	DN	११.९" x  ४.२"	९.५" x २.२"	१०	५५	५१	--	उत्तमस्तरीय:	--	Ends abruptly
००६६	३१९	सिद्धान्तकौमुदी उत्तरार्ध	भट्टोजी दीक्षित:	--	पेपर	DN	११.९" x  ४.२"	९.५" x २.२"	१०	५५	१२८	--	उत्तमस्तरीय:	--	Tinanta to Krdanta Prakarana
००६७	३२० अ	सिद्धान्तकौमुदी	भट्टोजी दीक्षित:	--	पेपर	DN	१२" x ४.२"	९.५" x  २.६"	१०	५०	१	--	उत्तमस्तरीय:	--	Only one fol
००६८	३२० ब	सिद्धान्तकौमुदी (तिङन्त प्रकरण)	भट्टोजी दीक्षित:	--	पेपर	DN	१२" x ४.१"	१०" x २.४"	९	४१	११९	--	सामान्यस्तरीय:	--	Foll 49-59 missing 39-48,60-65 badly damaged, brittle and dark writing extremely uneven
००६९	३२१	सिद्धान्तकौमुदी 	भट्टोजी दीक्षित:	--	पेपर	DN	१२.२" x ३.८"	१०.५" x  २.७"	९	३७	४४	--	उत्तमस्तरीय:	--	Ends abruptly in a way it even begins abruptly as it does not begin with the beginning of शक
००७०	५६०	सिद्धान्तकौमुदी	भट्टोजी दीक्षित:	--	पेपर	DN	९.५" x ४.४"	७.१" x २.५"	१०	४७	८४	--	उत्तमस्तरीय:	--	Foll 1-52 missing. The ms. Runs upto द्विरूकप्रक्रिया. Begins abruptly.
००७१	५९६	सिद्धान्तकौमुदी (पूर्वार्ध)	भट्टोजी दीक्षित:	--	पेपर	DN	११.८" x ४"	८.३" x २.१	१०	४९	१५२	--	मध्यमस्तरीय:	--	Foll 1-51 missing. Begins abruptly Begins from a part of स्त्रीप्रत्ययङ & runs up to द्विरूक्तप्रक्रिया. Foll 52,138-a 143-147 motheaten, text slightly damaged.
००७२	५९७	सिद्धान्तकौमुदी (उत्तरार्ध)	भट्टोजी दीक्षित:	--	पेपर	DN	११.८" x ४"	८.४" x  २.३"	१०	४७	१७०	--	उत्तमस्तरीय:	--	Foll 1-128 missing. begins & ends abruptly two foll. Numbered 131 after 129.
००७३	७०३ अ	सिद्धान्तकौमुदी (पूर्वार्ध)	भट्टोजी दीक्षित:	--	पेपर	DN	१२.२" x ४.२"	९.२" x  २.२"	११	५८	१०१	--	मध्यमस्तरीय:	--	Text damaged on foll 1-30.
००७४	७०३ ब	सिद्धान्तकौमुदी (पूर्वार्ध)	भट्टोजी दीक्षित:	--	पेपर	DN	११.८" x ४.१"	९.४" x  २.२"	१०	५२	४८	--	मध्यमस्तरीय:	--	Moth-eaten margins on all foll but text damaged on 39-47. begins & ends abruptly.
००७५	७०३ क	सिद्धान्तकौमुदी पूर्वार्ध	भट्टोजी दीक्षित:	--	पेपर	DN	११.९" x  ४.१"	९.६" x  २.४"	९	३७	२५	--	मध्यमस्तरीय:	--	Foll 1-23 missing, Moth-eaten margins.Begins & Ends abruptly.
००७६	११७७ ब	सिद्धान्तकौमुदीटीकाया:	भट्टोजी दीक्षित:	--	पेपर	DN	९.६" x  ४.७"	८" x ३.५"	१०	३४	२	--	मध्यमस्तरीय:	--	Foll modth eaten, text slightly damaged. discussion on द्रोणोव्रीहि:
००७७	५१५	स्फोटचन्द्रिका	कृष्ण: भट्ट: मौनि:	--	पेपर	DN	११" x  ४.८"	३.७" x  ८.५"	१३	३६	१०	--	मध्यमस्तरीय:	--	All foll moth-eaten, text slightly damaged. Ends abruptly.
००७८	१५०३	स्फोटचन्द्रिका	कृष्ण: भट्ट: मौनि:	--	पेपर	DN	१०.९" x  ५.२"	८.४" x  ३.७"	१३	३४	१४	s/o राघव:	मध्यमस्तरीय:	शक १७२०	Foll 1-10 missing. Begins abruptly.
००७९	५४१	स्फोटवाद	नागेशः उपाध्याय:	--	पेपर	DN	१०.२" x  ४.८"	८.४" x  ३.३"	१०	३८	२२	--	मध्यमस्तरीय:	--	almost all foll. Moth eatem, text slightly damaged on 1-6
००८०	११७७ अ	स्फोटवाद (शब्दकौस्तुभ)	भट्टोजी दीक्षित:	--	पेपर	DN	९.६" x  ४.७"	७.८" x  ३.२"	११	३४	४	--	मध्यमस्तरीय:	--	All the foll moth-eaten and text damaged at places.
००८१	२	सुबोधिका-१ सारस्वतटीका	--	चंद्रकीर्ति: सूरी	पेपर	DN	१०.२" x  ४.४"	८.२" x ३.४"	१७	६०	६८	हर्षकीर्ति:	मध्यमस्तरीय:	--	Some foll have damaged text.
००८२	४२१	सूत्राणि (पाणिनीय) सटीक	पाणिनी:	--	पेपर	DN	९.२" x  ४.७"	७.४" x २.९"	१०	३०	५३	--	मध्यमस्तरीय:	--	Foll 1-4, 8-25 missing, Begins abruptly runs up to समासप्रक्रिया anonymous.
००८३	४५३	सूत्रपाठ (कृत्प्रकरण) वृत्तिसहित	सर्व: वर्मन:	दुर्ग: सिन्ह:	पेपर	DN	१०.२" x  ४"	७" x २.५"	९	३२	९०	आनंदक: व्यास:	उत्तमस्तरीय:	वि.सं. १५२१	Begins abruptly. Foll 1-14,47-54,57-60,63,73-79 missing. सूत्रपाठ belongs to the कातन्त्र school.Patron: Pandit Aashaadhar.
००८४	१४९०	सूत्रपाठ (पाणिनीय)	पाणिनी:	--	पेपर	DN	११.८"x  ४.२"	९.६" x २.३"	९	४५	१९	--	उत्तमस्तरीय:	--	Ends abrupltly
००८५	२४२ क	तर्कचन्द्रिका	कृष्ण: भट्ट: मौनि:	--	पेपर	DN	१०" x ६.३"	७.७" x ३.८"	१४	३६	८७	घनश्याम: जडिय:	उत्तमस्तरीय:	--	तर्कचन्द्रिका a com. On same पाणिनी सूत्रो The ms.ends with पञ्चसंधिप्रकरण
००८६	६५९	उणादिसूत्र	--	--	पेपर	DN	८.४" x  ४.१"	६.७" x २.६" 	९	२२	११	--	मध्यमस्तरीय:	--	Text damaged on foll 1-3. Marginal notes in red & black ink.
००८७	१०६९	(अ) वादार्थ, (ब)  लकारार्थवादपरिच्छेद	ब.न्यायवाचस्पति:	--	पेपर	DN	१०.८" x  ४.१"	८.८" x  ३.१"	१६	५२	८	--	उत्तमस्तरीय:	--	(a) foll 1-3,(b) foll 4-8.
००८८	४४९	वैयाकरणभूषणकारिका व्याख्यासहित	भट्टोजी दीक्षित:	आशाधरः भट्ट:	पेपर	DN	९.५" x  ४.५"	७.८" x  ३"	१२	४०	४६	--	उत्तमस्तरीय:	वि.सं. १८५५	Edges torn on 1,2,45,46
००८९	१५६९	वैयाकरणभूषण	कोण्ड: भट्ट:	--	पेपर	DN	९.४" x ४.६"	७.७" x  ३.५"	१५	३७	१८	--	सामान्यस्तरीय:	--	Foll 1-5 missing. All folios moth eaten;text damaged
००९०	१२१२	विभक्तिशब्द	--	--	पेपर	DN	१२" x  ५.४"	९" x  ३.३"	१२	३३	१५	--	उत्तमस्तरीय:	--	--
Prosody															
००९१	४५१	छन्दोमज्जरी	--	--	पेपर	DN	९" x  ४.२"	७" x २.८"	९	२७	४	--	उत्तमस्तरीय:	--	Folios moth-eaten;but text not damaged.
००९२	४७	श्रुतबोध सटीक	कालिदास:	--	पेपर	DN	१०" x ५.७"	८.५" x ४.५"	१६	३२	३	--	मध्यमस्तरीय:	--	Text damaged at places. Com. Up to verse 28. Marginal notes on 1a,2b
००९३	५४८	श्रुतबोध	कालिदास:	--	पेपर	DN	८.४" x  ४.१"	६.८" x २.५"	१०	३५	३	--	उत्तमस्तरीय:	--	--
००९४	१२२३	वृत्तरत्नाकर	केदार: भट्ट:		पेपर	DN	८.४" x  ४"	६.४" x  ३"	१२	३४	९	--	उत्तमस्तरीय:	--	Edges torn
००९५	१५६६	वृत्तरत्नाकर सटीक	केदार: भट्ट::	हृदयराम:	पेपर	DN	See Remark	७.२" x  ३.५"	१५	३२	३२	व्यास: किका	सामान्यस्तरीय:	--	Foll 1,3 missing no.24 is repeated 10-11,31-32  moth eaten & text damaged. Folios have 3 sizes 8.1 x4.4 F.2,7.2x4 F 4-8,10-12,22-25,8.5x4.6 -f-9,13-21,24*,26-32 (*second)
Rhetorics															
००९६	५५१	अलंकारचन्द्रिका	--	वैद्यनाथ:	पेपर	DN	८" x ४"	६.३" x २.८" 	१०	३२	१४५	बालकृष्णः जडिय: 	मध्यमस्तरीय:	--	Foll 1-3 missing, 4-6 moth eaten अलंकारचंद्रिका is a com. On Kuvalyananda
००९७	८७५	अलंकारतिलक	भानुकर: मिश्र:	--	पेपर	DN	११.९" x  ५.५"	९.४" x  ३.४"	१३	४४	२८	बालकृष्णः	उत्तमस्तरीय:	शक १६५९	--
००९८	९८२	चन्द्रालोकपद्यसूची	--	--	पेपर	DN	८.४" x  ४"	७.८" x  ३.४"	१८	४८	२	--	मध्यमस्तरीय:	--	Margins torn, text damaged
००९९	१३४१	काव्यालंकार	रुद्रट:	--	पेपर	DN	९.६" x ४.४"	८" x  ३.३"	१४	३६	३४	केशवजी: s/o गोविंद: आचार्य	सामान्यस्तरीय:	वि.सं. १७१५	foll 1-21 missing. Begins abruptly.Margins torn, text damaged
०१००	१३४२	काव्यपरिक्षा (?) सटीक	वागिश:	--	पेपर	DN	१०.२" x ४.४"	८.९" x  ३.५"	१७	३६	२	--	उत्तमस्तरीय:	--	ends abruptly. Foll a has the title काव्यप्रकाश
०१०१	१३४३ अ	काव्यप्रकाश (संक्षेप)	--	--	पेपर	DN	१०.२" x ४.४"	८.७" x  ३.2"	११	४२	४६	--	उत्तमस्तरीय:	--	Foll 1-2 missing Begins & ends abruptly
०१०२	३५६	कुवलयानन्द	अप्पय्य: दीक्षित:	--	पेपर	DN	९.५" x  ४.२"	७.५" x  २.८"	१०	३५	९	--	सामान्यस्तरीय:	--	Foll 5-7-9 have two pieces stiched together, out of which one missing on 9. Text damaged on 5a,9a left margin has the word चन्द्रालोक. The ms. Contains only कारिका:
०१०३	१३५०	कुवलयानन्द	अप्पय्य: दीक्षित:	--	पेपर	DN	९.१" x  ४.२"	७.६" x  २.७"	९	३२	९	--	उत्तमस्तरीय:	--	Foll 1-5 missing. Begins & ends abruptly. कारिका: only from असंगति to विवृतोक्ति
०१०४	५९४	कुवलयानन्द	अप्पय्य: दीक्षित:	--	पेपर	DN	९.१" x  ४.१"	७.७" x  २.8"	१०	३६	३	--	उत्तमस्तरीय:	--	Ends abruptly
०१०५	७७८	कुवलयानन्द	अप्पय्य: दीक्षित:	--	पेपर	DN	९.५" x  ४.२"	७.६" x  २.६"	१०	३२	१८	--	सामान्यस्तरीय:	--	Ends abruptly
०१०६	१०८०	मंगलवाद	--	--	पेपर	DN	८.५" x  ४.२"	६.६" x  २.५"	११	३७	६	--	उत्तमस्तरीय:	शक १६५३	--
०१०७	७९	रसतरंगिणीनौका	--	गंगाराम: जडे	पेपर	DN	९.८" x ४.८"	७.२" x  २.६"	९	३३	१८०	गंगाराम:	उत्तमस्तरीय:	शक १८०१	Foll 1-17 has text & com. Both & has a different hand. Remaining foll quotes text by प्रतिकड
०१०८	६४०अ	रसतरंगिणी	भानुदत्त:	--	पेपर	DN	८.३" x  ४"	७" x ३"	१२	३३	३६	--	उत्तमस्तरीय:	--	--
०१०९	८७४	रसतरंगिणी	भानुदत्त:	--	पेपर	DN	११.९" x ५.५"	८.९" x  ३"	१४	४५	२२	बालकृष्णः	उत्तमस्तरीय:	शक १६५९	--
०११०	१४४४	रसतरंगिणी	भानुदत्त:	--	पेपर	DN	११" x ५"	९" x ३.3"	१२	३२	२२	--	उत्तमस्तरीय:	--	Foll 9-17 missing. Ends abruptly
०१११	१४५९	अलंकारग्रंथ	बालभद्र:	--	पेपर	DN	१०.२" x  ३.२"	९" x २.3"	९	४४	२५	--	मध्यमस्तरीय:	--	Foll 1-19 missing some foll have pieces stiched together which are last, text damaged on 20,22,23 begins ,ends aburptly
०११२	५५२	वाग्भटालंकार	वाग्भट्ट:	--	पेपर	DN	९.५" x ४.२"	८.२" x  ३.२"	१३	४२	११	केशवजी s/o गोविन्द: आचार्य:	उत्तमस्तरीय:	--	--
